Precinct: 24001 ,Polling Place: ,1 ,"","","","",Total: 468 ,Age 18-27: 34.4% ,Age 48-57: ,"","",11.3%,""
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",5 ,"GARWON, A. Sylvester  (CDC) ","",20 ,"SNOH, Mc-Hilary Malawi (NPP) ","","","","","",10
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JAH, Clarice Alpha (LP) ","",23 ,"",Valid Votes: ,"","","","",202
"KIEH, JR., George Klay (NDM) ","","","",0 ,"KAINE, Roland Cooper (CDC) ","",50 ,"",Invalid Votes: ,"","","","",2
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"KROMAH, Mohamed Taqii (NRP) ","",1 ,"",Total Votes: ,"","","","",204
"KPOTO, Robert Momo (ULD) ","","","",0 ,"LEITAL, Joe Roberts (COTOL) ","",114,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"MULBAH, SR., Michael S. (COTOL) ","",7,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",10 ,"NEBLETT, James Adof (NRP) ","",7,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"PENNEH, John M. (NDPL) ","",35,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"TOWNSEND, Clarence Benjamin (RULP) ","",8,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",10 ,"WYMON, Benjamin Kolo-V. (LP) ","",6,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",1 ,"",Valid Votes: ,374,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0 ,"",Invalid Ballots: ,2,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",1 ,"",Valid Votes + Invalid Ballots: ,376,"","","","","","",""
"","","","","",Notes from County Office:,"","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",114 ,INVALID VOTES NOT ADDED.ERROR RECTIFIED.,"","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",29,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",193,"","","","","","","","","",""
"",Invalid Votes: ,"","",1,"","","","","","","","","",""
"",Total Votes: ,"","",194,"","","","","","","","","",""
Notes from County Office:,"","","","","","","","","","","","","",""
WRONG CALCULATION ON CO1.ERROR RECTIFIED.,"","","","","","","","","","","","","",""
Precinct: 24107 ,Polling Place: ,1 ,"","","","","",Total: 341 ,Age 18-27: 41.1% ,Age 48-57: ,"","",10.0%,""
"Division  26 office, Division 24 Camp, Margibi ","","","","","","","",Males: 46.3% Females: 53.7% ,Age 28-37: 22.6% Age 38-47: 16.7% ,Age 58-67: Age 68+: ,"","",8.2%1.5%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 2","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",7 ,"BENNIE, Charles D. (RULP) ","",13 ,"BUWAY, John Z. (FDP) ","","","","","",23
"BRUMSKINE, Charles Walker (LP) ","","","",12 ,"BOWIER, Joseph Jensen (UP) ","",44 ,"DENNIS, Joseph S. (UDA) ","","","","","",40
"CONNEH, Sekou Damate (PRODEM) ","","","",5 ,"DAVIS, Bestus Peter (NPP) ","",74 ,"GWESA, C. Lawuo (COTOL) ","","","","","",48
"DIVINE, SR., Samuel Raymond (Ind) ","","","",3 ,"DENNIS, William E. (UP) ","",19 ,"JALLAH, Kollie Sorsor (CDC) ","","","","","",25
"FARHAT, David M. (FDP) ","","","",0 ,"FAHN, Sampson Bedell (NPP) ","",81 ,"LACKIE, Ansu Washington (UP) ","","","","","",20
"JALLAH, Armah Zolu (NPL) ","","","",3 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",14 ,"NEBLETT, Nanuh Prince (LP) ","","","","","",9
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",31 ,"GARWON, A. Sylvester  (CDC) ","",26 ,"SNOH, Mc-Hilary Malawi (NPP) ","","","","","",71
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JAH, Clarice Alpha (LP) ","",43 ,"",Valid Votes: ,"","","","",236
"KIEH, JR., George Klay (NDM) ","","","",1 ,"KAINE, Roland Cooper (CDC) ","",42 ,"",Invalid Votes: ,"","","","",16
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"KROMAH, Mohamed Taqii (NRP) ","",8 ,"",Total Votes: ,"","","","",252
"KPOTO, Robert Momo (ULD) ","","","",0 ,"LEITAL, Joe Roberts (COTOL) ","",64,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",1 ,"MULBAH, SR., Michael S. (COTOL) ","",19,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",137 ,"NEBLETT, James Adof (NRP) ","",9,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",1 ,"PENNEH, John M. (NDPL) ","",7,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"TOWNSEND, Clarence Benjamin (RULP) ","",0,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",13 ,"WYMON, Benjamin Kolo-V. (LP) ","",4,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Valid Votes: ,467,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1 ,"",Invalid Ballots: ,8,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",4 ,"",Valid Votes + Invalid Ballots: ,475,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",8,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",16,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",2,"","","","","","","","","",""
"",Valid Votes: ,"","",245,"","","","","","","","","",""
"",Invalid Votes: ,"","",8,"","","","","","","","","",""
"",Total Votes: ,"","",253,"","","","","","","","","",""
Precinct: 24108 ,Polling Place: ,1 ,"","","","",Total: 496 ,Age 18-27: 40.1% ,Age 48-57: ,"","",11.3%,""
"Division 27 Old Camp, Division 27 camp, Margibi ","","","","","","",Males: 56.3% Females: 43.8% ,Age 28-37: 24.0% Age 38-47: 17.7% ,Age 58-67: Age 68+: ,"","",6.5%0.4%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Margibi ,"","","Margibi, Electoral District 2","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",1 ,"BENNIE, Charles D. (RULP) ","",10 ,"BUWAY, John Z. (FDP) ","","","","","",50
"BRUMSKINE, Charles Walker (LP) ","","",19 ,"BOWIER, Joseph Jensen (UP) ","",59 ,"DENNIS, Joseph S. (UDA) ","","","","","",23
"CONNEH, Sekou Damate (PRODEM) ","","",1 ,"DAVIS, Bestus Peter (NPP) ","",105 ,"GWESA, C. Lawuo (COTOL) ","","","","","",68
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"DENNIS, William E. (UP) ","",19 ,"JALLAH, Kollie Sorsor (CDC) ","","","","","",16
"FARHAT, David M. (FDP) ","","",3 ,"FAHN, Sampson Bedell (NPP) ","",127 ,"LACKIE, Ansu Washington (UP) ","","","","","",14
"JALLAH, Armah Zolu (NPL) ","","",0 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",8 ,"NEBLETT, Nanuh Prince (LP) ","","","","","",36
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",28 ,"GARWON, A. Sylvester  (CDC) ","",8 ,"SNOH, Mc-Hilary Malawi (NPP) ","","","","","",124
"KIADII, George Momodu (NATVIPOL) ","","",0 ,"JAH, Clarice Alpha (LP) ","",136 ,"",Valid Votes: ,"","","","",331
"KIEH, JR., George Klay (NDM) ","","",0 ,"KAINE, Roland Cooper (CDC) ","",49 ,"",Invalid Votes: ,"","","","",26
"KORTO, Joseph D. Z. (LERP) ","","",0 ,"KROMAH, Mohamed Taqii (NRP) ","",1 ,"",Total Votes: ,"","","","",357
"KPOTO, Robert Momo (ULD) ","","",1 ,"LEITAL, Joe Roberts (COTOL) ","",19,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","",0 ,"MULBAH, SR., Michael S. (COTOL) ","",5,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",197 ,"NEBLETT, James Adof (NRP) ","",6,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",1 ,"PENNEH, John M. (NDPL) ","",17,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",0 ,"TOWNSEND, Clarence Benjamin (RULP) ","",4,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",2 ,"WYMON, Benjamin Kolo-V. (LP) ","",28,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",0 ,"",Valid Votes: ,601,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",1 ,"",Invalid Ballots: ,10,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",5 ,"",Valid Votes + Invalid Ballots: ,611,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",63,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",20,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",2,"","","","","","","","","",""
"",Valid Votes: ,"",344,"","","","","","","","","",""
"",Invalid Votes: ,"",11,"","","","","","","","","",""
"",Total Votes: ,"",355,"","","","","","","","","",""
Precinct: 24109 ,Polling Place: ,1 ,"","","","","",Total: 276 ,Age 18-27: 53.6% ,Age 48-57: ,"","",7.6%,""
"Division 28 School, Division 27 camp, Margibi ","","","","","","","",Males: 61.2% Females: 38.8% ,Age 28-37: 17.4% Age 38-47: 16.3% ,Age 58-67: Age 68+: ,"","",2.2%2.9%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 2","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",1 ,"BENNIE, Charles D. (RULP) ","",9 ,"BUWAY, John Z. (FDP) ","","","","","",30
"BRUMSKINE, Charles Walker (LP) ","","","",10 ,"BOWIER, Joseph Jensen (UP) ","",25 ,"DENNIS, Joseph S. (UDA) ","","","","","",50
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"DAVIS, Bestus Peter (NPP) ","",12 ,"GWESA, C. Lawuo (COTOL) ","","","","","",25
"DIVINE, SR., Samuel Raymond (Ind) ","","","",2 ,"DENNIS, William E. (UP) ","",21 ,"JALLAH, Kollie Sorsor (CDC) ","","","","","",14
"FARHAT, David M. (FDP) ","","","",0 ,"FAHN, Sampson Bedell (NPP) ","",59 ,"LACKIE, Ansu Washington (UP) ","","","","","",18
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",1 ,"NEBLETT, Nanuh Prince (LP) ","","","","","",17
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",45 ,"GARWON, A. Sylvester  (CDC) ","",7 ,"SNOH, Mc-Hilary Malawi (NPP) ","","","","","",29
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"JAH, Clarice Alpha (LP) ","",159 ,"",Valid Votes: ,"","","","",183
"KIEH, JR., George Klay (NDM) ","","","",0 ,"KAINE, Roland Cooper (CDC) ","",28 ,"",Invalid Votes: ,"","","","",14
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"KROMAH, Mohamed Taqii (NRP) ","",1 ,"",Total Votes: ,"","","","",197
"KPOTO, Robert Momo (ULD) ","","","",0 ,"LEITAL, Joe Roberts (COTOL) ","",8,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",2 ,"MULBAH, SR., Michael S. (COTOL) ","",5,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",76 ,"NEBLETT, James Adof (NRP) ","",3,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",1 ,"PENNEH, John M. (NDPL) ","",2,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"TOWNSEND, Clarence Benjamin (RULP) ","",2,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",8 ,"WYMON, Benjamin Kolo-V. (LP) ","",9,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0 ,"",Valid Votes: ,351,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1 ,"",Invalid Ballots: ,6,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",3 ,"",Valid Votes + Invalid Ballots: ,357,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",12,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",17,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",9,"","","","","","","","","",""
"",Valid Votes: ,"","",187,"","","","","","","","","",""
"",Invalid Votes: ,"","",10,"","","","","","","","","",""
"",Total Votes: ,"","",197,"","","","","","","","","",""
Precinct: 24110 ,Polling Place: ,1 ,"","","","",Total: 573 ,Age 18-27: 37.7% ,Age 48-57: ,"","",9.9%,""
"Division 28 office Market Kitchen, Division 28 camp, Margibi ","","","","","","",Males: 53.1% Females: 46.9% ,Age 28-37: 22.9% Age 38-47: 22.0% ,Age 58-67: Age 68+: ,"","",5.8%1.7%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Margibi ,"","","Margibi, Electoral District 3","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",0 ,"BENNIE, Charles D. (RULP) ","",11 ,"COLLINS, Ida Bouyonor-Swen (NDPL) ","","","","","",14
"BRUMSKINE, Charles Walker (LP) ","","",6 ,"BOWIER, Joseph Jensen (UP) ","",49 ,"EVERETT, Dorothy Ben (UP) ","","","","","",26
"CONNEH, Sekou Damate (PRODEM) ","","",0 ,"DAVIS, Bestus Peter (NPP) ","",73 ,"GBOLLIE, Saah Richarid (NPP) ","","","","","",122
"DIVINE, SR., Samuel Raymond (Ind) ","","",1 ,"DENNIS, William E. (UP) ","",41 ,"HOWISON, Doppa Dormou (COTOL) ","","","","","",54
"FARHAT, David M. (FDP) ","","",0 ,"FAHN, Sampson Bedell (NPP) ","",138 ,"MULBAH, Henry Zayzay (FDP) ","","","","","",133
"JALLAH, Armah Zolu (NPL) ","","",1 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",7 ,"PARKER, Chippaye Martha (CDC) ","","","","","",16
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",73 ,"GARWON, A. Sylvester  (CDC) ","",7 ,"PARKER, Lahai B. (NRP) ","","","","","",2
"KIADII, George Momodu (NATVIPOL) ","","",0 ,"JAH, Clarice Alpha (LP) ","",239 ,"ROBERTS, William G. (NDM) ","","","","","",12
"KIEH, JR., George Klay (NDM) ","","",1 ,"KAINE, Roland Cooper (CDC) ","",108 ,"TUNNIE, Moses Flomo (LP) ","","","","","",14
"KORTO, Joseph D. Z. (LERP) ","","",0 ,"KROMAH, Mohamed Taqii (NRP) ","",3 ,"",Valid Votes: ,"","","","",393
"KPOTO, Robert Momo (ULD) ","","",0 ,"LEITAL, Joe Roberts (COTOL) ","",23 ,"",Invalid Votes: ,"","","","",18
"KROMAH, Alhaji G. V. (ALCOP) ","","",3 ,"MULBAH, SR., Michael S. (COTOL) ","",29 ,"",Total Votes: ,"","","","",411
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",160 ,"NEBLETT, James Adof (NRP) ","",2,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",2 ,"PENNEH, John M. (NDPL) ","",18,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",1 ,"TOWNSEND, Clarence Benjamin (RULP) ","",14,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",6 ,"WYMON, Benjamin Kolo-V. (LP) ","",15,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",1 ,"",Valid Votes: ,777,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",2 ,"",Invalid Ballots: ,5,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",8 ,"",Valid Votes + Invalid Ballots: ,782,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",64,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",12,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",67,"","","","","","","","","",""
"",Valid Votes: ,"",408,"","","","","","","","","",""
"",Invalid Votes: ,"",5,"","","","","","","","","",""
"",Total Votes: ,"",413,"","","","","","","","","",""
Precinct: 24110 ,Polling Place: ,2 ,"","","","",Total: 536 ,Age 18-27: 32.6% ,Age 48-57: ,"","",8.6%,""
"Division 28 office Market Kitchen, Division 28 camp, Margibi ","","","","","","",Males: 54.5% Females: 45.5% ,Age 28-37: 25.6% Age 38-47: 26.1% ,Age 58-67: Age 68+: ,"","",5.0%2.1%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Margibi ,"","","Margibi, Electoral District 3","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",1 ,"BENNIE, Charles D. (RULP) ","",12 ,"COLLINS, Ida Bouyonor-Swen (NDPL) ","","","","","",20
"BRUMSKINE, Charles Walker (LP) ","","",18 ,"BOWIER, Joseph Jensen (UP) ","",43 ,"EVERETT, Dorothy Ben (UP) ","","","","","",47
"CONNEH, Sekou Damate (PRODEM) ","","",0 ,"DAVIS, Bestus Peter (NPP) ","",72 ,"GBOLLIE, Saah Richarid (NPP) ","","","","","",118
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"DENNIS, William E. (UP) ","",60 ,"HOWISON, Doppa Dormou (COTOL) ","","","","","",48
"FARHAT, David M. (FDP) ","","",0 ,"FAHN, Sampson Bedell (NPP) ","",121 ,"MULBAH, Henry Zayzay (FDP) ","","","","","",100
"JALLAH, Armah Zolu (NPL) ","","",1 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",10 ,"PARKER, Chippaye Martha (CDC) ","","","","","",9
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",90 ,"GARWON, A. Sylvester  (CDC) ","",11 ,"PARKER, Lahai B. (NRP) ","","","","","",1
"KIADII, George Momodu (NATVIPOL) ","","",1 ,"JAH, Clarice Alpha (LP) ","",185 ,"ROBERTS, William G. (NDM) ","","","","","",9
"KIEH, JR., George Klay (NDM) ","","",0 ,"KAINE, Roland Cooper (CDC) ","",91 ,"TUNNIE, Moses Flomo (LP) ","","","","","",19
"KORTO, Joseph D. Z. (LERP) ","","",1 ,"KROMAH, Mohamed Taqii (NRP) ","",5 ,"",Valid Votes: ,"","","","",371
"KPOTO, Robert Momo (ULD) ","","",0 ,"LEITAL, Joe Roberts (COTOL) ","",19 ,"",Invalid Votes: ,"","","","",17
"KROMAH, Alhaji G. V. (ALCOP) ","","",2 ,"MULBAH, SR., Michael S. (COTOL) ","",16 ,"",Total Votes: ,"","","","",388
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",114 ,"NEBLETT, James Adof (NRP) ","",4,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",2 ,"PENNEH, John M. (NDPL) ","",22,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",0 ,"TOWNSEND, Clarence Benjamin (RULP) ","",8,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",9 ,"WYMON, Benjamin Kolo-V. (LP) ","",20,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",1 ,"",Valid Votes: ,699,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",1 ,"",Invalid Ballots: ,5,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",8 ,"",Valid Votes + Invalid Ballots: ,704,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",62,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",11,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",62,"","","","","","","","","",""
"",Valid Votes: ,"",384,"","","","","","","","","",""
"",Invalid Votes: ,"",7,"","","","","","","","","",""
"",Total Votes: ,"",391,"","","","","","","","","",""
Precinct: 24111 ,Polling Place: ,1 ,"","","","","",Total: 464 ,Age 18-27: 36.0% ,Age 48-57: ,"","",13.4%,""
"Division 29 School, Division 29 camp, Margibi ","","","","","","","",Males: 51.9% Females: 48.1% ,Age 28-37: 19.4% Age 38-47: 23.7% ,Age 58-67: Age 68+: ,"","",4.3%3.2%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 3","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",11 ,"BENNIE, Charles D. (RULP) ","",21 ,"COLLINS, Ida Bouyonor-Swen (NDPL) ","","","","","",20
"BRUMSKINE, Charles Walker (LP) ","","","",14 ,"BOWIER, Joseph Jensen (UP) ","",38 ,"EVERETT, Dorothy Ben (UP) ","","","","","",28
"CONNEH, Sekou Damate (PRODEM) ","","","",3 ,"DAVIS, Bestus Peter (NPP) ","",33 ,"GBOLLIE, Saah Richarid (NPP) ","","","","","",53
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DENNIS, William E. (UP) ","",92 ,"HOWISON, Doppa Dormou (COTOL) ","","","","","",40
"FARHAT, David M. (FDP) ","","","",6 ,"FAHN, Sampson Bedell (NPP) ","",39 ,"MULBAH, Henry Zayzay (FDP) ","","","","","",104
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"GARNEO, Abraham B.Y. Jusu (APD) ","",9 ,"PARKER, Chippaye Martha (CDC) ","","","","","",21
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",60 ,"GARWON, A. Sylvester  (CDC) ","",22 ,"PARKER, Lahai B. (NRP) ","","","","","",7
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"JAH, Clarice Alpha (LP) ","",116 ,"ROBERTS, William G. (NDM) ","","","","","",16
"KIEH, JR., George Klay (NDM) ","","","",0 ,"KAINE, Roland Cooper (CDC) ","",78 ,"TUNNIE, Moses Flomo (LP) ","","","","","",11
"KORTO, Joseph D. Z. (LERP) ","","","",5 ,"KROMAH, Mohamed Taqii (NRP) ","",16 ,"",Valid Votes: ,"","","","",300
"KPOTO, Robert Momo (ULD) ","","","",2 ,"LEITAL, Joe Roberts (COTOL) ","",23 ,"",Invalid Votes: ,"","","","",21
"KROMAH, Alhaji G. V. (ALCOP) ","","","",4 ,"MULBAH, SR., Michael S. (COTOL) ","",24 ,"",Total Votes: ,"","","","",321
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",48 ,"NEBLETT, James Adof (NRP) ","",9,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"PENNEH, John M. (NDPL) ","",24,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"TOWNSEND, Clarence Benjamin (RULP) ","",19,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",4 ,"WYMON, Benjamin Kolo-V. (LP) ","",23,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",1 ,"",Valid Votes: ,586,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",10 ,"",Invalid Ballots: ,11,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",7 ,"",Valid Votes + Invalid Ballots: ,597,"","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",51,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",16,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",65,"","","","","","","","","",""
"",Valid Votes: ,"","",310,"","","","","","","","","",""
"",Invalid Votes: ,"","",12,"","","","","","","","","",""
"",Total Votes: ,"","",322,"","","","","","","","","",""
Precinct: 24111 ,Polling Place: ,2 ,"","","","","",Total: 424 ,Age 18-27: 36.3% ,Age 48-57: ,"","",8.5%,""
"Division 29 School, Division 29 camp, Margibi ","","","","","","","",Males: 51.2% Females: 48.8% ,Age 28-37: 27.4% Age 38-47: 18.9% ,Age 58-67: Age 68+: ,"","",5.4%3.5%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Margibi ,"","","Margibi, Electoral District 3","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",4 ,"BENNIE, Charles D. (RULP) ","",7 ,"COLLINS, Ida Bouyonor-Swen (NDPL) ","","","","","",12
"BRUMSKINE, Charles Walker (LP) ","","","",10 ,"BOWIER, Joseph Jensen (UP) ","",35 ,"EVERETT, Dorothy Ben (UP) ","","","","","",31
"CONNEH, Sekou Damate (PRODEM) ","","","",3 ,"DAVIS, Bestus Peter (NPP) ","",24 ,"GBOLLIE, Saah Richarid (NPP) ","","","","","",58
"DIVINE, SR., Samuel Raymond (Ind) ","","","",4 ,"DENNIS, William E. (UP) ","",76 ,"HOWISON, Doppa Dormou (COTOL) ","","","","","",30
