"Precinct: 03001 ","Polling Place: ",1,,,,,"Total: 469 ","Age 18-27: 46.1% ","Age 48-57: ",,,"7.9%",,
"CONNEH, Sekou Damate (PRODEM) ",,,3,"BENSON, Rebecca T. (LP) ",,8,"GRAY, Quaye Boimah (CDC) ",,,,,,6,
"DIVINE, SR., Samuel Raymond (Ind) ",,,1,"BROWN, Samuel Njalbae (LP) ",,4,"GRAY, SR., Sylvester Kojuah (NRP) ",,,,,,78,
"FARHAT, David M. (FDP) ",,,1,"DEVINE, Richard Blamah (COTOL) ",,21,"TYLER, Jenekai Alex (COTOL) ",,,,,,5,
"JALLAH, Armah Zolu (NPL) ",,,2,"JOHNSON, Sando Dazoe (NPP) ",,26,"YORYOR, Miatta Richardson (UP) ",,,,,,16,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,26,"KO-JUAH, Amos Boima (UP) ",,5,"ZINNAH, Alfred Blamah-Seh (LP) ",,,,,,4,
"KIADII, George Momodu (NATVIPOL) ",,,0,"LANSANAH, Lahai Gbabye (NDPL) ",,4,,"Valid Votes: ",,,,,132,
"KIEH, JR., George Klay (NDM) ",,,1,"MASSALEY, Mohammed Aliu (UP) ",,8,,"Invalid Votes: ",,,,,8,
"KORTO, Joseph D. Z. (LERP) ",,,1,"SANDO, G. Aaron (NDPL) ",,10,,"Total Votes: ",,,,,140,
"KPOTO, Robert Momo (ULD) ",,,0,"SARNOR, Faliku G. (CDC) ",,9,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,"VINCENT, Erik Bauman (APD) ",,2,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,"VINCENT, Lincoln  (LDP) ",,4,,,,,,,,
"MORLU, John Sembe (UDA) ",,,1,"WASHINGTON, Hajah Sheri (COTOL) ",,6,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,2,,"Valid Votes: ",207,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,6,,"Invalid Ballots: ",5,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,"Valid Votes + Invalid Ballots: ",212,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,1,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,17,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,33,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,32,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,132,,,,,,,,,,,
,"Invalid Votes: ",,9,,,,,,,,,,,
,"Total Votes: ",,141,,,,,,,,,,,
"Precinct: 03063 ","Polling Place: ",1,,,,,,"Total: 440 ","Age 18-27: 31.1% ","Age 48-57: ",,,"8.9%",
"FEFE TOWN PALAVA HUT, FEFE TOWN, Bomi ",,,,,,,,"Males: 50.5% Females: 49.5% ","Age 28-37: 24.1% Age 38-47: 19.3% ","Age 58-67: Age 68+: ",,,"6.6%10.0%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bomi ",,,"Bomi, Electoral District 1",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,1,"ANDERSON, Alfred Boimah (NPP) ",,13,"BOIMAH, Sando Samuel (NPP) ",,,,,,55
"BRUMSKINE, Charles Walker (LP) ",,,,2,"BALLOH, Musah  (ALCOP) ",,3,"BROWN, Jeru S. (NDPL) ",,,,,,13
"CONNEH, Sekou Damate (PRODEM) ",,,,2,"BENSON, Rebecca T. (LP) ",,14,"GRAY, Quaye Boimah (CDC) ",,,,,,18
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"BROWN, Samuel Njalbae (LP) ",,23,"GRAY, SR., Sylvester Kojuah (NRP) ",,,,,,18
"FARHAT, David M. (FDP) ",,,,0,"DEVINE, Richard Blamah (COTOL) ",,6,"TYLER, Jenekai Alex (COTOL) ",,,,,,118
"JALLAH, Armah Zolu (NPL) ",,,,4,"JOHNSON, Sando Dazoe (NPP) ",,244,"YORYOR, Miatta Richardson (UP) ",,,,,,78
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,296,"KO-JUAH, Amos Boima (UP) ",,24,"ZINNAH, Alfred Blamah-Seh (LP) ",,,,,,33
"KIADII, George Momodu (NATVIPOL) ",,,,1,"LANSANAH, Lahai Gbabye (NDPL) ",,6,,"Valid Votes: ",,,,,333
"KIEH, JR., George Klay (NDM) ",,,,1,"MASSALEY, Mohammed Aliu (UP) ",,83,,"Invalid Votes: ",,,,,30
"KORTO, Joseph D. Z. (LERP) ",,,,0,"SANDO, G. Aaron (NDPL) ",,214,,"Total Votes: ",,,,,363
"KPOTO, Robert Momo (ULD) ",,,,0,"SARNOR, Faliku G. (CDC) ",,7,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,5,"VINCENT, Erik Bauman (APD) ",,2,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,14,"VINCENT, Lincoln  (LDP) ",,3,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"WASHINGTON, Hajah Sheri (COTOL) ",,8,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",650,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,6,,"Invalid Ballots: ",13,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,1,,"Valid Votes + Invalid Ballots: ",663,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,10,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,3,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,9,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,356,,,,,,,,,,
,"Invalid Votes: ",,,15,,,,,,,,,,
,"Total Votes: ",,,371,,,,,,,,,,
"Precinct: 03064 ","Polling Place: ",1,,,,,,"Total: 420 ","Age 18-27: 36.0% ","Age 48-57: ",,,"6.7%",
"GOHGEN PALAVA HUT, GOHGEN, Bomi ",,,,,,,,"Males: 47.9% Females: 52.4% ","Age 28-37: 27.1% Age 38-47: 15.7% ","Age 58-67: Age 68+: ",,,"8.3%6.4%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bomi ",,,"Bomi, Electoral District 1",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,4,"ANDERSON, Alfred Boimah (NPP) ",,157,"BOIMAH, Sando Samuel (NPP) ",,,,,,64
"BRUMSKINE, Charles Walker (LP) ",,,,6,"BALLOH, Musah  (ALCOP) ",,23,"BROWN, Jeru S. (NDPL) ",,,,,,16
"CONNEH, Sekou Damate (PRODEM) ",,,,0,"BENSON, Rebecca T. (LP) ",,10,"GRAY, Quaye Boimah (CDC) ",,,,,,32
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"BROWN, Samuel Njalbae (LP) ",,10,"GRAY, SR., Sylvester Kojuah (NRP) ",,,,,,43
"FARHAT, David M. (FDP) ",,,,0,"DEVINE, Richard Blamah (COTOL) ",,17,"TYLER, Jenekai Alex (COTOL) ",,,,,,24
"JALLAH, Armah Zolu (NPL) ",,,,0,"JOHNSON, Sando Dazoe (NPP) ",,40,"YORYOR, Miatta Richardson (UP) ",,,,,,26
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,42,"KO-JUAH, Amos Boima (UP) ",,13,"ZINNAH, Alfred Blamah-Seh (LP) ",,,,,,7
"KIADII, George Momodu (NATVIPOL) ",,,,1,"LANSANAH, Lahai Gbabye (NDPL) ",,14,,"Valid Votes: ",,,,,212
"KIEH, JR., George Klay (NDM) ",,,,1,"MASSALEY, Mohammed Aliu (UP) ",,16,,"Invalid Votes: ",,,,,81
"KORTO, Joseph D. Z. (LERP) ",,,,0,"SANDO, G. Aaron (NDPL) ",,44,,"Total Votes: ",,,,,293
"KPOTO, Robert Momo (ULD) ",,,,2,"SARNOR, Faliku G. (CDC) ",,16,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,6,"VINCENT, Erik Bauman (APD) ",,8,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,7,"VINCENT, Lincoln  (LDP) ",,6,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"WASHINGTON, Hajah Sheri (COTOL) ",,12,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,3,,"Valid Votes: ",386,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,10,,"Invalid Ballots: ",50,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,2,,"Valid Votes + Invalid Ballots: ",436,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,7,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,36,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,42,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,42,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,9,,,,,,,,,,
,"Valid Votes: ",,,220,,,,,,,,,,
,"Invalid Votes: ",,,76,,,,,,,,,,
,"Total Votes: ",,,296,,,,,,,,,,
"Precinct: 03065 ","Polling Place: ",1,,,,,,"Total: 322 ","Age 18-27: 30.4% ","Age 48-57: ",,,"14.3%",
"LOAH PALAVA HUT, LOAH, Bomi ",,,,,,,,"Males: 48.1% Females: 51.9% ","Age 28-37: 24.5% Age 38-47: 19.6% ","Age 58-67: Age 68+: ",,,"8.4%2.8%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bomi ",,,"Bomi, Electoral District 1",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,7,"ANDERSON, Alfred Boimah (NPP) ",,49,"BOIMAH, Sando Samuel (NPP) ",,,,,,47
"BRUMSKINE, Charles Walker (LP) ",,,,6,"BALLOH, Musah  (ALCOP) ",,15,"BROWN, Jeru S. (NDPL) ",,,,,,24
"CONNEH, Sekou Damate (PRODEM) ",,,,4,"BENSON, Rebecca T. (LP) ",,13,"GRAY, Quaye Boimah (CDC) ",,,,,,22
"DIVINE, SR., Samuel Raymond (Ind) ",,,,2,"BROWN, Samuel Njalbae (LP) ",,10,"GRAY, SR., Sylvester Kojuah (NRP) ",,,,,,61
"FARHAT, David M. (FDP) ",,,,1,"DEVINE, Richard Blamah (COTOL) ",,18,"TYLER, Jenekai Alex (COTOL) ",,,,,,25
"JALLAH, Armah Zolu (NPL) ",,,,0,"JOHNSON, Sando Dazoe (NPP) ",,142,"YORYOR, Miatta Richardson (UP) ",,,,,,24
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,57,"KO-JUAH, Amos Boima (UP) ",,18,"ZINNAH, Alfred Blamah-Seh (LP) ",,,,,,6
"KIADII, George Momodu (NATVIPOL) ",,,,1,"LANSANAH, Lahai Gbabye (NDPL) ",,24,,"Valid Votes: ",,,,,209
"KIEH, JR., George Klay (NDM) ",,,,3,"MASSALEY, Mohammed Aliu (UP) ",,17,,"Invalid Votes: ",,,,,34
"KORTO, Joseph D. Z. (LERP) ",,,,2,"SANDO, G. Aaron (NDPL) ",,32,,"Total Votes: ",,,,,243
"KPOTO, Robert Momo (ULD) ",,,,1,"SARNOR, Faliku G. (CDC) ",,13,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,1,"VINCENT, Erik Bauman (APD) ",,11,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,3,"VINCENT, Lincoln  (LDP) ",,2,,,,,,,
"MORLU, John Sembe (UDA) ",,,,2,"WASHINGTON, Hajah Sheri (COTOL) ",,13,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",377,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,5,,"Invalid Ballots: ",17,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",394,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,5,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,37,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,37,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,42,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,6,,,,,,,,,,
,"Valid Votes: ",,,222,,,,,,,,,,
,"Invalid Votes: ",,,22,,,,,,,,,,
,"Total Votes: ",,,244,,,,,,,,,,
"Precinct: 03065 ","Polling Place: ",2,,,,,,"Total: 320 ","Age 18-27: 34.1% ","Age 48-57: ",,,"13.1%",
"LOAH PALAVA HUT, LOAH, Bomi ",,,,,,,,"Males: 44.4% Females: 55.6% ","Age 28-37: 25.0% Age 38-47: 15.9% ","Age 58-67: Age 68+: ",,,"7.2%4.7%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bomi ",,,"Bomi, Electoral District 1",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,10,"ANDERSON, Alfred Boimah (NPP) ",,55,"BOIMAH, Sando Samuel (NPP) ",,,,,,52
"BRUMSKINE, Charles Walker (LP) ",,,,2,"BALLOH, Musah  (ALCOP) ",,18,"BROWN, Jeru S. (NDPL) ",,,,,,17
"CONNEH, Sekou Damate (PRODEM) ",,,,4,"BENSON, Rebecca T. (LP) ",,16,"GRAY, Quaye Boimah (CDC) ",,,,,,20
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"BROWN, Samuel Njalbae (LP) ",,12,"GRAY, SR., Sylvester Kojuah (NRP) ",,,,,,65
"FARHAT, David M. (FDP) ",,,,1,"DEVINE, Richard Blamah (COTOL) ",,11,"TYLER, Jenekai Alex (COTOL) ",,,,,,22
"JALLAH, Armah Zolu (NPL) ",,,,0,"JOHNSON, Sando Dazoe (NPP) ",,132,"YORYOR, Miatta Richardson (UP) ",,,,,,20
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,36,"KO-JUAH, Amos Boima (UP) ",,17,"ZINNAH, Alfred Blamah-Seh (LP) ",,,,,,5
"KIADII, George Momodu (NATVIPOL) ",,,,0,"LANSANAH, Lahai Gbabye (NDPL) ",,31,,"Valid Votes: ",,,,,201
"KIEH, JR., George Klay (NDM) ",,,,2,"MASSALEY, Mohammed Aliu (UP) ",,11,,"Invalid Votes: ",,,,,41
"KORTO, Joseph D. Z. (LERP) ",,,,1,"SANDO, G. Aaron (NDPL) ",,32,,"Total Votes: ",,,,,242
"KPOTO, Robert Momo (ULD) ",,,,1,"SARNOR, Faliku G. (CDC) ",,12,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,3,"VINCENT, Erik Bauman (APD) ",,6,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,14,"VINCENT, Lincoln  (LDP) ",,7,,,,,,,
"MORLU, John Sembe (UDA) ",,,,1,"WASHINGTON, Hajah Sheri (COTOL) ",,16,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,2,,"Valid Votes: ",376,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,1,,"Invalid Ballots: ",17,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",393,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,4,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,37,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,35,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,34,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,4,,,,,,,,,,
,"Valid Votes: ",,,192,,,,,,,,,,
,"Invalid Votes: ",,,52,,,,,,,,,,
,"Total Votes: ",,,244,,,,,,,,,,
"Precinct: 03066 ","Polling Place: ",1,,,,,,"Total: 134 ","Age 18-27: 34.3% ","Age 48-57: ",,,"11.9%",
"KANGACIA PALAVA HUT, KANGACIA, Bomi ",,,,,,,,"Males: 44.8% Females: 55.2% ","Age 28-37: 21.6% Age 38-47: 20.1% ","Age 58-67: Age 68+: ",,,"9.0%3.0%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bomi ",,,"Bomi, Electoral District 1",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,1,"ANDERSON, Alfred Boimah (NPP) ",,3,"BOIMAH, Sando Samuel (NPP) ",,,,,,3
"BRUMSKINE, Charles Walker (LP) ",,,,0,"BALLOH, Musah  (ALCOP) ",,2,"BROWN, Jeru S. (NDPL) ",,,,,,0
"CONNEH, Sekou Damate (PRODEM) ",,,,0,"BENSON, Rebecca T. (LP) ",,2,"GRAY, Quaye Boimah (CDC) ",,,,,,2
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"BROWN, Samuel Njalbae (LP) ",,1,"GRAY, SR., Sylvester Kojuah (NRP) ",,,,,,79
"FARHAT, David M. (FDP) ",,,,0,"DEVINE, Richard Blamah (COTOL) ",,5,"TYLER, Jenekai Alex (COTOL) ",,,,,,3
"JALLAH, Armah Zolu (NPL) ",,,,1,"JOHNSON, Sando Dazoe (NPP) ",,67,"YORYOR, Miatta Richardson (UP) ",,,,,,3
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,18,"KO-JUAH, Amos Boima (UP) ",,5,"ZINNAH, Alfred Blamah-Seh (LP) ",,,,,,0
"KIADII, George Momodu (NATVIPOL) ",,,,1,"LANSANAH, Lahai Gbabye (NDPL) ",,12,,"Valid Votes: ",,,,,90
"KIEH, JR., George Klay (NDM) ",,,,1,"MASSALEY, Mohammed Aliu (UP) ",,4,,"Invalid Votes: ",,,,,10
"KORTO, Joseph D. Z. (LERP) ",,,,0,"SANDO, G. Aaron (NDPL) ",,24,,"Total Votes: ",,,,,100
"KPOTO, Robert Momo (ULD) ",,,,0,"SARNOR, Faliku G. (CDC) ",,4,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,2,"VINCENT, Erik Bauman (APD) ",,2,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,1,"VINCENT, Lincoln  (LDP) ",,1,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"WASHINGTON, Hajah Sheri (COTOL) ",,1,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",133,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,18,,"Invalid Ballots: ",5,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,1,,"Valid Votes + Invalid Ballots: ",138,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,1,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,6,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,2,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,40,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,1,,,,,,,,,,
,"Valid Votes: ",,,94,,,,,,,,,,
,"Invalid Votes: ",,,7,,,,,,,,,,
,"Total Votes: ",,,101,,,,,,,,,,
"Precinct: 03067 ","Polling Place: ",1,,,,,,"Total: 333 ","Age 18-27: 28.2% ","Age 48-57: ",,,"11.4%",
"GUIE TOWN HALL, GUIE TOWN, Bomi ",,,,,,,,"Males: 52.0% Females: 48.0% ","Age 28-37: 24.6% Age 38-47: 21.3% ","Age 58-67: Age 68+: ",,,"7.5%6.9%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bomi ",,,"Bomi, Electoral District 1",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,5,"ANDERSON, Alfred Boimah (NPP) ",,10,"BOIMAH, Sando Samuel (NPP) ",,,,,,48
"BRUMSKINE, Charles Walker (LP) ",,,,5,"BALLOH, Musah  (ALCOP) ",,48,"BROWN, Jeru S. (NDPL) ",,,,,,4
"CONNEH, Sekou Damate (PRODEM) ",,,,2,"BENSON, Rebecca T. (LP) ",,21,"GRAY, Quaye Boimah (CDC) ",,,,,,6
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"BROWN, Samuel Njalbae (LP) ",,11,"GRAY, SR., Sylvester Kojuah (NRP) ",,,,,,180
"FARHAT, David M. (FDP) ",,,,3,"DEVINE, Richard Blamah (COTOL) ",,79,"TYLER, Jenekai Alex (COTOL) ",,,,,,9
"JALLAH, Armah Zolu (NPL) ",,,,0,"JOHNSON, Sando Dazoe (NPP) ",,93,"YORYOR, Miatta Richardson (UP) ",,,,,,8
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,128,"KO-JUAH, Amos Boima (UP) ",,20,"ZINNAH, Alfred Blamah-Seh (LP) ",,,,,,1
"KIADII, George Momodu (NATVIPOL) ",,,,0,"LANSANAH, Lahai Gbabye (NDPL) ",,56,,"Valid Votes: ",,,,,256
"KIEH, JR., George Klay (NDM) ",,,,3,"MASSALEY, Mohammed Aliu (UP) ",,22,,"Invalid Votes: ",,,,,6
"KORTO, Joseph D. Z. (LERP) ",,,,0,"SANDO, G. Aaron (NDPL) ",,84,,"Total Votes: ",,,,,262
"KPOTO, Robert Momo (ULD) ",,,,1,"SARNOR, Faliku G. (CDC) ",,21,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"VINCENT, Erik Bauman (APD) ",,2,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,8,"VINCENT, Lincoln  (LDP) ",,7,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"WASHINGTON, Hajah Sheri (COTOL) ",,5,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",479,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,16,,"Invalid Ballots: ",4,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",483,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,5,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,11,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,30,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,42,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,1,,,,,,,,,,
,"Valid Votes: ",,,261,,,,,,,,,,
,"Invalid Votes: ",,,4,,,,,,,,,,
,"Total Votes: ",,,265,,,,,,,,,,
"Precinct: 03067 ","Polling Place: ",2,,,,,,"Total: 351 ","Age 18-27: 34.5% ","Age 48-57: ",,,"8.3%",
"GUIE TOWN HALL, GUIE TOWN, Bomi ",,,,,,,,"Males: 49.6% Females: 50.4% ","Age 28-37: 27.4% Age 38-47: 15.1% ","Age 58-67: Age 68+: ",,,"7.1%7.7%",
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Bomi ",,,"Bomi, Electoral District 1",,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,4,"ANDERSON, Alfred Boimah (NPP) ",,6,"BOIMAH, Sando Samuel (NPP) ",,,,,,49
"BRUMSKINE, Charles Walker (LP) ",,,,6,"BALLOH, Musah  (ALCOP) ",,32,"BROWN, Jeru S. (NDPL) ",,,,,,1
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"BENSON, Rebecca T. (LP) ",,37,"GRAY, Quaye Boimah (CDC) ",,,,,,4
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"BROWN, Samuel Njalbae (LP) ",,16,"GRAY, SR., Sylvester Kojuah (NRP) ",,,,,,174
"FARHAT, David M. (FDP) ",,,,2,"DEVINE, Richard Blamah (COTOL) ",,16,"TYLER, Jenekai Alex (COTOL) ",,,,,,6
"JALLAH, Armah Zolu (NPL) ",,,,2,"JOHNSON, Sando Dazoe (NPP) ",,101,"YORYOR, Miatta Richardson (UP) ",,,,,,6
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,140,"KO-JUAH, Amos Boima (UP) ",,12,"ZINNAH, Alfred Blamah-Seh (LP) ",,,,,,4
"KIADII, George Momodu (NATVIPOL) ",,,,1,"LANSANAH, Lahai Gbabye (NDPL) ",,59,,"Valid Votes: ",,,,,244
"KIEH, JR., George Klay (NDM) ",,,,2,"MASSALEY, Mohammed Aliu (UP) ",,7,,"Invalid Votes: ",,,,,13
"KORTO, Joseph D. Z. (LERP) ",,,,1,"SANDO, G. Aaron (NDPL) ",,90,,"Total Votes: ",,,,,257
"KPOTO, Robert Momo (ULD) ",,,,2,"SARNOR, Faliku G. (CDC) ",,15,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"VINCENT, Erik Bauman (APD) ",,3,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,6,"VINCENT, Lincoln  (LDP) ",,11,,,,,,,
"MORLU, John Sembe (UDA) ",,,,2,"WASHINGTON, Hajah Sheri (COTOL) ",,8,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",413,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,10,,"Invalid Ballots: ",10,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",423,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,6,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,6,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,21,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,27,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,4,,,,,,,,,,
,"Valid Votes: ",,,243,,,,,,,,,,
,"Invalid Votes: ",,,14,,,,,,,,,,
,"Total Votes: ",,,257,,,,,,,,,,
"Precinct: 03068 ","Polling Place: ",1,,,,,"Total: 332 ","Age 18-27: 27.1% ","Age 48-57: ",,,"10.5%",,
"GOLODEE GAYLA PALAVA HUT, GOLODEE GAYLA, Bomi ",,,,,,,"Males: 46.4% Females: 53.6% ","Age 28-37: 19.6% Age 38-47: 21.7% ","Age 58-67: Age 68+: ",,,"10.2%10.8%",,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Bomi ",,,"Bomi, Electoral District 1",,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,4,"ANDERSON, Alfred Boimah (NPP) ",,8,"BOIMAH, Sando Samuel (NPP) ",,,,,,4,
"BRUMSKINE, Charles Walker (LP) ",,,22,"BALLOH, Musah  (ALCOP) ",,5,"BROWN, Jeru S. (NDPL) ",,,,,,224,
